symbol,investment,profit,roi
ALK,36024.08828699999,1304.068513999998,3.62
ALL,59472.793702999916,1975.7451569999978,3.32
ALLE,21933.329984000004,1365.9601150000008,6.23
ALLY,9740.499965999994,367.06987699999945,3.77
ALSN,15366.640024000004,612.7399470000005,3.99
ALTG,310.48999999999995,28.759999999999998,9.26
ALUS,275.755,2.3950000000000387,0.87
ALV,58506.15442500001,985.1370450000011,1.68
ALX,416883.61482699995,14217.286434000001,3.41
AM,3151.950003,38.77998900000005,1.23
AMBC,9221.96998900001,232.0999300000004,2.52
AMC,8845.279999999999,-678.7499259999989,-7.67
AMCR,3393.1600000000003,2.150000000000013,0.06
AME,25368.962206000007,1010.9151020000002,3.98
AMG,110575.44818299981,-1948.8133489999964,-1.76
AMH,7587.839980999998,256.7999760000003,3.38
AMK,1355.9799979999998,92.74005499999978,6.84
AMN,20975.010007000008,393.7600459999992,1.88
AMOV,19902.616683000037,-57.84495400000007,-0.29
AMP,58814.650099,2379.159384,4.05
AMPY,12652.390022999974,-593.3299199999996,-4.69
AMRC,5193.0700010000055,285.5800129999996,5.50
AMRX,1868.5399980000009,-63.469997999999975,-3.40
AMT,71711.75260000007,536.2843280000016,0.75
AMWL,0,0,NaN
AMX,19524.65833099998,-77.27990900000106,-0.40
AN,42262.4193419999,1148.8855480000013,2.72
ANET,51514.65989400003,3641.8194680000033,7.07
ANF,47580.07002500002,-1463.9250200000054,-3.08
ANH,9964.454999999989,113.66250000000016,1.14
ANTM,88529.06997299998,3197.1600100000023,3.61
AOD,10139.799978999994,-690.2700390000002,-6.81
AON,65593.39222400005,2762.8746159999982,4.21
AONE,0,0,NaN
AOS,18678.646792999993,814.6638340000007,4.36
AP,33455.42754099994,1178.5524819999998,3.52
APAM,18589.660018,248.09008999999975,1.33
APD,97032.48325099997,2387.944371999998,2.46
APG,13.89,0.9100000000000001,6.55
APH,26960.085548999978,1206.0638139999999,4.47
APLE,5960.050017999995,-7.570005000000062,-0.13
APO,11769.230002999997,556.7802470000001,4.73
APRN,6079.419986999998,343.3498810000005,5.65
APSG,0,0,NaN
APTS,6397.090001000001,115.72995899999995,1.81
APTV,21145.52178400002,1029.8828829999989,4.87
AQN,3461.4600000000005,130.54000000000005,3.77
AQNA,1630.8999990000007,47.20998300000015,2.89
AQNB,1167.6309949999995,77.69802200000002,6.65
AQUA,2053.8600100000003,0.2900069999998962,0.01
AR,14280.969990999998,-835.4300649999989,-5.85
ARC,9923.660008000006,-247.42011199999934,-2.49
ARCH,16468.820017999988,520.8800309999999,3.16
ARCO,6687.989999000002,85.53996400000085,1.28
ARD,3613.3399989999984,92.140034,2.55
ARDC,9048.54000400001,-281.7899129999992,-3.11
ARE,79399.12007899996,2584.2702409999993,3.25
ARES,6107.405006999998,247.50494199999997,4.05
ARGD,10695.280024,26.639991999999523,0.25
ARGO,57487.741256000045,1174.7665389999995,2.04
ARI,10504.100037000002,265.81990900000005,2.53
ARL,17617.011249000017,463.54748099999966,2.63
ARLO,609.6700000000002,-60.98999999999997,-10.00
ARMK,10717.629993999992,223.2400079999995,2.08
ARNC,101.780001,-101.780001,-100.00
AROC,20055.88002999996,-1804.1099829999998,-9.00
ARR,32152.38997799998,-1264.440198999999,-3.93
ARW,55604.45254399993,2094.7474880000004,3.77
ASA,33169.34416200002,351.1041760000002,1.06
ASAN,0,0,NaN
ASAQ,0,0,NaN
ASB,31615.43844699999,1166.125292,3.69
ASC,4147.899999999996,244.18999999999988,5.89
ASG,15960.244999999995,194.2749999999996,1.22
ASGI,0,0,NaN
ASGN,26164.31999099999,1367.301232,5.23
ASH,46821.578566999946,732.5482010000001,1.56
ASIX,6243.799994,157.09004400000023,2.52
ASPL,0,0,NaN
ASPN,2015.64,100.41999999999985,4.98
ASR,86803.0299590001,4430.049709000004,5.10
ASX,4752.089851,71.73355400000004,1.51
AT,3664.390000000001,-242.11999999999983,-6.61
ATA,0,0,NaN
ATAC,0,0,NaN
ATCO,14126.809987000011,222.98006699999945,1.58
ATEN,2581.790000000001,60.35999999999983,2.34
ATGE,42668.151559999926,804.8620639999983,1.89
ATH,9916.679974000006,659.6302090000008,6.65
ATHM,20614.409982,1747.670061,8.48
ATI,39885.30314799998,9.16450700000086,0.02
ATKR,4303.480010999998,308.38998000000015,7.17
ATO,55767.97728399999,95.61506999999982,0.17
ATR,45865.67567900004,2018.9784529999993,4.40
ATTO,14835.163478000015,-994.052601000001,-6.70
ATUS,3543.510001000001,260.1500139999999,7.34
AU,38225.93248300003,735.180141999998,1.92
AUY,8065.579998999983,-20.169999000000708,-0.25
AVA,42562.22311500005,515.7015889999993,1.21
AVAL,3005.010000000001,26.040000000000134,0.87
AVAN,0,0,NaN
AVB,130211.69363699997,4191.368556999998,3.22
AVD,16391.62638599999,474.35391599999934,2.89
AVK,17014.010005000026,-245.89997199999948,-1.45
AVLR,5397.550004999999,-228.10004200000006,-4.23
AVNS,12845.120005999996,308.1497659999996,2.40
AVNT,19377.162485000023,499.560135999999,2.58
AVTR,504.250001,103.60997900000007,20.55
AVY,76118.57495699993,2966.937797999999,3.90
AVYA,2941.9249980000027,365.11500200000046,12.41
AWF,18227.046253000026,-198.10375299999967,-1.09
AWI,40833.490005000036,1877.3099339999997,4.60
AWK,23370.70994399999,995.6401029999997,4.26
AWP,5708.049999999995,-387.12000000000126,-6.78
AWR,33915.23084699998,1719.334151999999,5.07
AX,10651.867506000006,336.01983400000006,3.15
AXL,21846.734980000067,517.4651830000001,2.37
AXO,7812.803995000001,169.97805399999987,2.18
AXP,68168.24742300004,1640.7431079999978,2.41
AXR,28368.284146999926,-1186.421578,-4.18
AXS,37659.74999600002,628.5297390000018,1.67
AXTA,9788.650005999994,443.07007100000015,4.53
AYI,82824.40010000001,2866.4598830000023,3.46
AYX,10261.879992999999,1841.970204,17.95
AZEK,686.2400030000001,37.21000700000005,5.42
AZO,344735.09905999975,5059.9475750000165,1.47
AZRE,3190.5990010000014,172.5209990000002,5.41
AZUL,3859.1300000000006,-119.84999599999983,-3.11
AZZ,30082.580354999995,1361.9067669999988,4.53
B,35102.384293,1212.0327220000004,3.45
BA,136178.24046300014,5431.603885000006,3.99
BABA,46758.09993799998,-5633.329473000001,-12.05
BAC,39875.607008999934,1385.9378570000008,3.48
BAF,13671.94999900002,-88.70000000000141,-0.65
BAH,13164.780011000003,508.44013400000006,3.86
BAK,1181.5969989999996,57.62300100000003,4.88
BALY,934.1499989999998,212.37003800000005,22.73
BAM,12443.150371000002,392.8839309999995,3.16
BAMH,0,0,NaN
BAMI,0,0,NaN
BANC,18039.749994000023,638.8200959999994,3.54
BAP,115588.93471099992,1568.8247500000014,1.36
BAX,40350.59879300005,895.3052540000004,2.22
BB,28864.500751999974,-2673.182653,-9.26
BBAR,18888.524335000016,-438.51688799999744,-2.32
BBD,7954.239666999997,-3.254177000000279,-0.04
BBDC,13816.72999900001,47.590001999999686,0.34
BBDO,5479.681821,97.681818,1.78
BBF,14709.829996999999,16.18000599999911,0.11
BBK,13198.180008999994,-46.40003200000064,-0.35
BBL,43327.43002300002,1062.180217000001,2.45
BBN,11034.440002000003,105.66992099999989,0.96
BBU,5272.5719990000025,372.9378570000002,7.07
BBVA,17435.588305000016,6.04599999999995,0.03
BBW,12302.409994999996,-572.1000589999974,-4.65
BBY,46981.20143000011,2647.458402000001,5.64
BC,51276.53064700006,1301.341725000002,2.54
BCAT,0,0,NaN
BCC,12589.890002999997,499.27997900000014,3.97
BCE,51446.72565399994,696.0644979999996,1.35
BCEI,706672.7691539996,-19987.26585000001,-2.83
BCH,20909.75801800001,276.9008310000003,1.32
BCO,50078.96246000003,716.6825149999978,1.43
BCS,35229.03489400007,1214.1771409999983,3.45
BCSF,1638.2995090000002,60.56146999999973,3.70
BCX,6789.9300010000015,-167.92000099999984,-2.47
BDC,53709.521126000065,2230.764464999999,4.15
BDJ,7522.859999999994,12.370000000000623,0.16
BDN,30948.37748500001,-294.3274430000003,-0.95
BDX,111643.76812200013,4909.555704000001,4.40
BDXB,621.0500059999999,19.389982000000032,3.12
BE,1111.8500000000004,233.27996900000005,20.98
BEDU,3528.0329989999996,228.29704000000004,6.47
BEKE,672.5500020000001,-265.81001,-39.52
BEN,40937.49337799999,327.09300399999836,0.80
BEP,10042.398109999991,298.07080700000023,2.97
BEPC,0,0,NaN
BERY,13983.030008000018,126.21995900000002,0.90
BEST,1447.5400000000006,-423.3899999999999,-29.25
BFAM,18068.88000500001,-139.39998499999945,-0.77
BFK,13579.449999000015,-8.890018999999683,-0.07
BFS,56635.254956000026,1900.2750389999983,3.36
BFT,0,0,NaN
BFY,14485.369996000027,65.3400170000013,0.45
BFZ,14810.479998999997,110.13994899999832,0.74
BG,65981.100044,842.0995659999987,1.28
BGB,8704.219996000003,-101.8800160000004,-1.17
BGH,10239.679991999998,-307.94999099999933,-3.01
BGIO,2054.4820000000022,-43.422000000000466,-2.11
BGR,19123.119980999963,-19.90992799999998,-0.10
BGS,20444.86000600004,88.5098129999987,0.43
BGSF,5282.530004,281.6599840000002,5.33
BGT,13765.980000000005,-123.16998799999959,-0.89
BGX,10878.800006000001,-137.8799750000004,-1.27
BGY,7235.4900009999865,-145.5700330000006,-2.01
BH,405457.2330130001,6092.932541999989,1.50
BHC,39543.122115000006,-4539.608818000007,-11.48
BHE,26258.228895,1223.1967220000004,4.66
BHK,14578.879999999997,115.3700019999996,0.79
BHLB,32670.22495699996,483.5450029999991,1.48
BHP,58674.692405000016,656.5932769999973,1.12
BHR,5759.453081000001,170.15791400000026,2.95
BHV,17953.48999900002,427.02007600000053,2.38
BHVN,6096.169988,1031.7799610000006,16.93
BIF,17244.432499999984,1.2949999999997885,0.01
BIG,42605.62004899999,2422.6773090000015,5.69
BILL,760.939988,107.42002800000007,14.12
BIO,109784.59846800007,4036.9205799999986,3.68
BIP,11374.003930000004,500.98154699999964,4.40
BIPC,0,0,NaN
BIT,7067.140018000003,53.470010999999886,0.76
BJ,3573.2000080000007,279.890029,7.83
BK,51912.81953199996,2073.8952929999978,3.99
BKD,19219.40001499996,-844.230021999999,-4.39
BKE,32234.49596800003,628.4372950000027,1.95
BKH,58311.13544400007,1073.817748,1.84
BKI,8949.770006999996,-1846.1400070000002,-20.63
BKN,20352.191255,-95.41874300000126,-0.47
BKR,74259.3224540001,43.685240999999564,0.06
BKT,14655.36062499997,123.96937499999987,0.85
BKU,19166.81000399999,331.75006499999955,1.73
BLD,9860.549993000004,501.47989000000075,5.09
BLE,13170.459993,-27.92000800000008,-0.21
BLK,211281.91238199998,3789.7926060000023,1.79
BLL,20325.715381000013,406.6958730000008,2.00
BLW,15719.689984000019,56.19002300000032,0.36
BLX,44163.64752899994,-1544.219930000002,-3.50
BMA,31816.48003000001,51.72024999999792,0.16
BME,22762.059987999986,932.7701159999997,4.10
BMEZ,19.35,0.9199999999999982,4.75
BMI,22853.638287000005,1420.450849999999,6.22
BMO,60158.69995400011,1838.3614369999996,3.06
BMY,59663.66594999989,1767.1203090000013,2.96
BNED,2373.9600000000005,178.7500000000002,7.53
BNL,0,0,NaN
BNS,43791.960054000025,911.8100519999998,2.08
BNY,14837.839996999997,-221.73997899999654,-1.49
BOAC,0,0,NaN
BOE,13205.01000500001,186.18006099999977,1.41
BOH,63657.96274699996,2418.4497289999995,3.80
BOOT,4574.690003,-120.75998600000042,-2.64
BORR,177.62800000000001,43.98999999999997,24.77
BOX,5877.559989000001,277.8999730000002,4.73
BP,75408.42226800005,1859.507658,2.47
BPMP,3624.9699919999975,81.46002700000014,2.25
BPT,73869.40002599993,-402.4900089999987,-0.54
BQ,0,0,NaN
BR,27038.650016999993,499.2799790000004,1.85
BRBR,800.0499990000001,96.00001400000002,12.00
BRC,0,0,NaN
BRFS,12003.407589999999,-198.3908349999996,-1.65
BRMK,112.29000000000002,26.93,23.98
BRO,13801.944120999997,228.71166300000084,1.66
BRT,19677.042502000044,-1356.8175180000023,-6.90
BRX,8012.629982999994,-83.62994899999927,-1.04
BSA,764.86401,-156.97400500000003,-20.52
BSAC,27139.096685999983,391.6492239999998,1.44
BSBR,6115.650000000002,162.67000000000021,2.66
BSD,15352.46500900001,-140.19498299999844,-0.91
BSE,13368.689999999988,3.120000000001312,0.02
BSIG,4750.319998000005,148.99005600000066,3.14
BSL,11880.249994999998,38.760037000000665,0.33
BSM,5460.5499970000055,121.48998599999972,2.22
BSMX,5291.410000000009,139.3899939999997,2.63
BSN,0,0,NaN
BST,4857.721997000003,265.7980039999998,5.47
BSTZ,527.4000040000001,51.11997800000012,9.69
BSX,24796.652854999942,576.8071679999991,2.33
BTA,8962.949999999984,-74.11999999999972,-0.83
BTI,41685.24250500006,935.6614779999998,2.24
BTO,43729.47499800003,278.69487199999827,0.64
BTT,9376.929977000002,-249.7199809999987,-2.66
BTU,5818.497011999994,-1951.8770220000001,-33.55
BTZ,11215.61000100001,-317.57002900000134,-2.83
BUD,51276.64996700002,-224.25010600000888,-0.44
BUI,8728.950021,94.48003900000066,1.08
BUR,0,0,NaN
BURL,23230.719983999996,2145.4801220000018,9.24
BV,1702.6099999999988,91.2799999999998,5.36
BVH,10516.689987000002,-43.32999299999966,-0.41
BVN,23409.32873000002,100.65328199999942,0.43
BW,16682.267002999994,-1007.8473500000007,-6.04
BWA,31890.47580199999,536.1628060000008,1.68
BWG,7642.999986999995,-245.9099289999993,-3.22
BWXT,13452.469831999993,-6.371078999999831,-0.05
BX,17159.990018999993,440.0499709999994,2.56
BXC,43514.619956,-995.6599250000038,-2.29
BXG,2317.6949860000004,-60.62498600000001,-2.62
BXMT,284225.0602459998,2204.113941000005,0.78
BXMX,12895.610006000017,52.45005900000028,0.41
BXP,97257.240025,2365.3976049999947,2.43
BXS,32953.31797399994,1303.4150949999992,3.96
BY,3230.3100070000005,160.7899380000001,4.98
BYD,26127.30752300001,-2979.0102219999985,-11.40
BYM,13164.930000999999,64.82999700000022,0.49
BZH,96127.0796679998,-2853.1678620000075,-2.97
BZM,17162.36002199999,329.0299260000006,1.92
C,300012.1417750001,-1772.8137209999788,-0.59
CAAP,1394.2199999999996,45.53000000000005,3.27
CABO,124270.92981000003,7035.029799000007,5.66
CACI,71982.80309999998,4372.373014000002,6.07
CADE,3776.950007000002,-67.37002399999993,-1.78
CAE,9484.41000600001,315.82002400000016,3.33
CAF,21289.410007999988,-265.9400890000001,-1.25
CAG,34732.85878100004,759.342401,2.19
CAH,73970.325168,2884.618832999999,3.90
CAI,13099.519993000013,-401.64999699999987,-3.07
CAJ,51322.42004400005,586.6328720000015,1.14
CAL,31775.844451999994,534.6619340000001,1.68
CALX,5038.710000000004,162.8600000000001,3.23
CANG,1196.0100000000004,102.79999999999998,8.60
CAP,0,0,NaN
CAPL,10781.379988000015,271.0700039999998,2.51
CARR,0,0,NaN
CARS,4557.119977000005,118.49004800000053,2.60
CAS,0,0,NaN
CAT,89512.45091200001,1954.2230860000031,2.18
CATO,30112.75823600002,474.061664999999,1.57
CB,79595.82493699995,3450.4564789999995,4.33
CBAH,0,0,NaN
CBB,99213.95624599987,3290.9730499999996,3.32
CBD,29242.272518000016,-248.69525699999923,-0.85
CBH,1342.5610000000013,22.549000000000028,1.68
CBRE,19001.260002,162.64326200000068,0.86
CBT,54424.50558500021,785.9059739999994,1.44
CBU,40901.94963100004,1737.5593949999998,4.25
CBZ,11604.278122000003,-90.71686999999913,-0.78
CC,7410.889992000004,-227.0499459999998,-3.06
CCAC,185.56,5.539999999999992,2.99
CCEP,37549.872017,1525.9571499999993,4.06
CCI,56031.364988,2032.5934970000017,3.63
CCIV,0,0,NaN
CCJ,24494.734288999985,922.9010119999996,3.77
CCK,52646.754071,791.1143550000008,1.50
CCL,56987.87880399999,2145.966027000002,3.77
CCM,3179.6008450000004,25.368229999999702,0.80
CCO,9731.919987999989,-661.8000259999995,-6.80
CCS,7010.000001000001,193.10010599999967,2.75
CCU,24891.270997999974,290.9135919999994,1.17
CCX,590.1350000000001,5.964999999999932,1.01
CCZ,2245.9150059999997,157.23298700000004,7.00
CDAY,4170.840007999999,448.9799340000001,10.76
CDE,175902.73250799987,4428.330203999994,2.52
CDR,150726.64719800072,9407.731686999974,6.24
CE,35373.66994899999,-293.5699520000011,-0.83
CEA,25439.81248399997,-1333.4310900000003,-5.24
CEE,36692.79751900001,-574.9600329999996,-1.57
CEIX,5608.259993999996,-928.560100000002,-16.56
CEL,12985.730026000016,-2466.2899540000017,-18.99
CELP,4716.549990000004,46.059967000000086,0.98
CEM,60324.83989899998,-1847.3990450000051,-3.06
CEN,58871.95011,-5478.329533000008,-9.31
CEO,143310.36994000018,3010.371376999991,2.10
CEPU,1335.6799999999998,134.71,10.09
CEQP,122663.96438900009,-7726.386189000008,-6.30
CF,23823.474031999995,235.2196989999989,0.99
CFG,9941.239998000012,453.2800270000007,4.56
CFR,69798.276791,2607.233412999998,3.74
CFX,19898.99998199999,-556.7298210000006,-2.80
CFXA,8221.340966,906.4488330000001,11.03
CGA,40384.70001800002,548.6300619999982,1.36
CHCT,5185.770002999999,116.45002200000008,2.25
CHD,23264.29588199998,-2091.870690999999,-8.99
CHE,95042.30510800002,2984.2720600000034,3.14
CHGG,5385.929994999999,457.2300010000003,8.49
CHH,39028.61619900004,1761.1562880000001,4.51
CHMI,7088.339975999994,-24.2299939999995,-0.34
CHN,32901.41253099998,-484.37998300000015,-1.47
CHRA,808.0299999999996,23.650000000000077,2.93
CHS,17455.66512599995,-397.96111499999756,-2.28
CHT,28884.780435999983,418.31163500000014,1.45
CHWY,503.24999599999995,98.20002000000002,19.51
CI,78337.68605499988,1993.4290680000013,2.54
CIA,12554.225272000007,543.8005540000001,4.33
CIB,42973.21751599999,1071.4101530000034,2.49
CIEN,85930.55621899996,1762.5007459999983,2.05
CIF,8659.477499999983,34.16499999999995,0.39
CIG,6407.017345999996,105.99653400000012,1.65
CII,11769.109996999989,90.6999869999996,0.77
CIM,13801.770008000001,-1858.3500430000001,-13.46
CINR,9640.398992000006,367.69100299999997,3.81
CIO,4998.779999999996,245.28000000000017,4.91
CIR,36548.28004700006,1761.040084,4.82
CIT,24250.78996599998,1167.5199749999997,4.81
CIXX,0,0,NaN
CKH,75907.2674890001,2575.6346070000036,3.39
CL,50851.22977500005,1148.031171999999,2.26
CLA,0,0,NaN
CLB,71706.91944299995,-1114.3288209999964,-1.55
CLDR,2399.479996999999,151.310003,6.31
CLDT,11508.400032999996,-0.06997100000029377,-0.00
CLF,28263.297548000013,689.289783999999,2.44
CLGX,28765.511471999973,823.1005349999998,2.86
CLH,39913.78092000006,1637.232084000002,4.10
CLI,45999.54062800006,568.846805,1.24
CLII,0,0,NaN
CLNC,2344.409997999999,72.07000400000013,3.07
CLNY,4663.269992000007,-858.7899919999995,-18.42
CLPR,2536.479999999998,48.910000000000224,1.93
CLR,25586.720018999997,108.75017299999968,0.43
CLS,19324.632499999978,1450.7375149999982,7.51
CLVT,996.209996,68.78000199999991,6.90
CLW,27644.009971999993,201.73041199999966,0.73
CLX,91594.05135499997,3303.703053000002,3.61
CM,73035.66756999998,1178.5076990000005,1.61
CMA,76825.14039400009,729.6465219999984,0.95
CMC,20782.718266000033,191.5629860000001,0.92
CMCM,5768.550004000001,517.1499050000002,8.96
CMD,29228.32081900001,1203.593717000001,4.12
CMG,220451.78979699998,7044.390134999995,3.20
CMI,84378.22495200005,1453.7341530000085,1.72
CMO,51948.07497200006,-1581.4350819999927,-3.04
CMP,58443.36991599996,2193.890028,3.75
CMRE,6792.559995000014,-215.77999199999888,-3.18
CMS,43587.48250999998,-2992.1624510000024,-6.86
CMSA,2664.2359980000006,-269.3409770000001,-10.11
CMSC,1678.899999,-82.12999699999979,-4.89
CMSD,2172.750004,-117.04002500000013,-5.39
CMU,13570.04250000002,44.10500000000006,0.33
CNA,62447.02508699993,1015.8097770000015,1.63
CNC,18027.895778999995,721.4672430000003,4.00
CND,0,0,NaN
CNF,812.51,13.930000000000009,1.71
CNHI,3687.830000000002,30.510000000000048,0.83
CNI,36748.105879,659.1415680000001,1.79
CNK,20068.10998200002,171.7698989999993,0.86
CNMD,36945.867195000035,697.2937740000008,1.89
CNNE,2875.8099950000005,81.97003700000005,2.85
CNO,13272.620012999978,167.53996900000132,1.26
CNP,35236.765673000045,417.5324970000003,1.18
CNQ,26544.77466100004,580.5967229999999,2.19
CNR,112732.61380699987,867.9427349999982,0.77
CNS,28025.150031000005,836.2898269999994,2.98
CNX,25802.058570999972,-310.6341390000016,-1.20
CO,4839.590000000001,201.9699999999999,4.17
CODI,13090.810016999982,656.860165,5.02
COE,4502.205005,19.14101299999977,0.43
COF,73944.976649,4202.549537000006,5.68
COG,17728.91443299997,315.09520500000104,1.78
COLD,3165.13,252.10997300000002,7.97
COO,103251.25764399995,2681.5586319999948,2.60
COP,59966.646420000034,1022.7818879999987,1.71
COR,28300.490036000017,1125.630189000001,3.98
CORR,32079.720091999945,-1495.7997029999983,-4.66
COTY,7833.359994999999,-240.8998409999994,-3.08
CP,91640.27964100003,2756.500812000003,3.01
CPA,55320.39004400003,21.609941999996465,0.04
CPAC,5910.370000000009,300.3400000000002,5.08
CPB,61965.20379600001,1541.4438010000024,2.49
CPE,174000.19872100034,697.1386729999974,0.40
CPF,396212.7747090009,13058.067873000018,3.30
CPG,19506.910007000017,-347.440245999999,-1.78
CPK,42928.064219000014,2055.4453750000007,4.79
CPLG,2168.739996999999,-52.67999699999976,-2.43
CPRI,28851.09996799999,-904.270118,-3.13
CPS,35229.380053,-2056.3303559999968,-5.84
CPSR,0,0,NaN
CPT,66895.69437799994,2169.847991000001,3.24
CR,57759.82351100001,1200.4395640000005,2.08
CRC,0,0,NaN
CRH,32301.02500799999,842.8748089999995,2.61
CRHC,0,0,NaN
CRI,49877.84004000001,2124.2998040000025,4.26
CRK,121209.03006299984,1259.3717259999946,1.04
CRL,46505.84499800009,2259.289956,4.86
CRM,37226.58754199997,-3125.2752939999996,-8.40
CRS,51634.16497000001,1210.3548529999998,2.34
CRT,36828.40999299989,728.0573740000004,1.98
CRY,17015.09147899999,835.6969209999988,4.91
CS,47311.92416899994,347.70034600000065,0.73
CSL,58346.58256099993,2791.3345960000033,4.78
CSLT,2535.6699999999983,12.529999999999973,0.49
CSPR,268.6499999999999,28.600000000000005,10.65
CSR,118057.607541,3894.1752499999984,3.30
CSTM,4964.180000000004,-241.62006900000063,-4.87
CSU,194954.70001000003,1981.9124510000042,1.02
CSV,17881.212495000007,-144.86008400000117,-0.81
CTAA,5762.876010000002,32.366052999999624,0.56
CTAC,0,0,NaN
CTB,39236.64497599998,994.9324730000009,2.54
CTBB,3494.0159919999983,16.214006000000783,0.46
CTDD,3603.8129860000013,-190.46293299999974,-5.29
CTK,1070.9399999999994,-76.34999999999964,-7.13
CTLT,8996.860009,607.9400970000002,6.76
CTR,40485.77996500001,-38.620331000001784,-0.10
CTRA,15044.93999599999,-6911.149940000006,-45.94
CTS,25679.535227000062,1086.9202149999983,4.23
CTT,4703.2699999999995,44.51999999999959,0.95
CTVA,1521.400001,167.1299709999998,10.99
CUB,44221.418617999945,1910.5383440000005,4.32
CUBB,561.043997,12.546003000000042,2.24
CUBE,15197.809992999997,-397.38993000000073,-2.61
