symbol,investment,profit,roi
AGR,2527.0599950000005,4.340018999999991,0.17
AGRO,920.3599999999996,-1.4399999999999977,-0.16
AGS,362.44000099999994,-1.6100000000000012,-0.44
AGX,4866.059366,-25.71123199999998,-0.53
AHC,805.7299999999996,-5.660000000000006,-0.70
AHH,995.3600020000006,-0.8000039999999871,-0.08
AHT,10767.743993999995,-23.51971400000002,-0.22
AI,0,0,NaN
AIC,1636.5670020000005,-7.8319969999999834,-0.48
AIF,1272.1099930000003,-5.03999599999999,-0.40
AIG,190873.47429200006,-1466.7953330000014,-0.77
AIN,9586.534384000004,2.0982919999999154,0.02
AIO,235.955004,2.2649950000000025,0.96
AIR,6646.841672999997,39.34387300000005,0.59
AIRC,0,0,NaN
AIT,8397.251856,29.477403999999993,0.35
AIV,1224.7304249999986,0.32880299999999174,0.03
AIW,2386.2900099999997,-5.11000899999998,-0.21
AIZ,11314.060003999995,50.66000399999999,0.45
AIZN,26.6,-0.21000100000000188,-0.79
AIZP,2682.5000170000008,28.895974000000024,1.08
AJAX,0,0,NaN
AJG,9473.770011999997,90.65513499999993,0.96
AJRD,4486.078303000001,50.35139500000003,1.12
AJX,739.34,3.7399999999999958,0.51
AJXA,1087.9789999999998,0.640995000000018,0.06
AKR,5247.2099929999995,-12.124998000000014,-0.23
AL,3150.630018,10.279987000000034,0.33
ALB,11261.580035000005,86.70997000000003,0.77
ALC,834.909996,12.809996000000005,1.53
ALE,17445.609380999995,-25.83939999999982,-0.15
ALEX,2495.380016,15.339991000000014,0.61
ALG,9209.874996,59.49250499999994,0.65
ALK,6606.183758000002,70.92998900000006,1.07
ALL,14065.153713000005,69.61381899999996,0.49
ALLE,5313.5900329999995,39.14997100000001,0.74
ALLY,1878.5032259999996,2.6900059999999826,0.14
ALSN,3042.9500049999992,9.950004000000028,0.33
ALTG,155.25,1.6899999999999977,1.09
ALUS,111.47,0.46999999999999353,0.42
ALV,10955.443050000003,-23.84883400000001,-0.22
ALX,59898.09258300001,470.4024559999999,0.79
AM,391.38999500000006,-0.37999600000000733,-0.10
AMBC,1411.3100030000003,12.309994000000016,0.87
AMC,1175.3099949999998,3.470013000000007,0.30
AMCR,748.0200000000002,0.9599999999999973,0.13
AME,7393.755196,55.795536999999996,0.75
AMG,21055.893378999997,-28.111695999999824,-0.13
AMH,1977.3299879999995,-5.399992999999981,-0.27
AMK,408.579998,-10.310001,-2.52
AMN,4559.839996999999,28.100004999999975,0.62
AMOV,3751.6316589999988,-19.34665799999999,-0.52
AMP,13868.950034,59.41990800000002,0.43
AMPY,1657.2299930000001,-25.03999199999997,-1.51
AMRC,1199.3299939999997,25.380004,2.12
AMRX,201.140002,-1.1300049999999988,-0.56
AMT,16639.962454999997,39.52999399999993,0.24
AMWL,83.43,7.199999000000002,8.63
AMX,3414.345824,-8.945800000000045,-0.26
AN,7551.108755999997,53.50500799999994,0.71
ANET,11228.479980000002,13.640022999999985,0.12
ANF,7969.208739999999,-7.491245999999979,-0.09
ANH,1717.7600000000007,-10.492500000000026,-0.61
ANTM,21588.580011000005,29.554973000000075,0.14
AOD,1557.5599959999997,-12.699999000000018,-0.82
AON,17758.875331999992,64.88522700000004,0.37
AONE,22,-0.33999999999999986,-1.55
AOS,4523.615568,21.957776999999986,0.49
AP,5093.032501999999,-14.382504999999995,-0.28
APAM,3171.470024000001,-18.94002200000004,-0.60
APD,25775.330754999988,94.4837789999998,0.37
APG,80.200001,3.7299989999999994,4.65
APH,7066.532962,62.128608,0.88
APLE,900.829995,-2.3399950000000285,-0.26
APO,2674.3699940000006,16.380014999999993,0.61
APRN,661.499997,-18.934994,-2.86
APSG,10.84,-0.34999999999999964,-3.23
APTS,1044.4899999999998,-3.6499989999999993,-0.35
APTV,6414.676382000001,46.93231799999985,0.73
AQN,1107.2800009999999,-0.059999999999991616,-0.01
AQNA,542.9399960000001,0.4400089999999892,0.08
AQNB,435.776997,5.865007000000002,1.35
AQUA,592.1899990000001,3.4200029999999906,0.58
AR,1679.5599919999995,-18.86997900000002,-1.12
ARC,1447.1699940000005,-1.8699950000000003,-0.13
ARCH,3162.9300010000006,-67.57000999999994,-2.14
ARCO,857.1400000000001,-8.009997999999992,-0.93
ARD,617.3999980000001,0.11000399999998933,0.02
ARDC,1361.7699949999999,-3.759994000000013,-0.28
ARE,19791.229975999995,64.26696099999992,0.32
ARES,1499.2599959999998,10.835004999999988,0.72
ARGD,2710.4500129999997,-6.240006000000012,-0.23
ARGO,10872.806403000013,-20.899086999999952,-0.19
ARI,2185.789988999999,-14.139978000000012,-0.65
ARL,2567.2399990000013,21.091251000000018,0.82
ARLO,100.64999999999999,0.3599999999999959,0.36
ARMK,2494.7299879999996,12.910004000000047,0.52
ARNC,110.200001,6.479999000000003,5.88
AROC,2759.370003999999,-11.210012999999996,-0.41
ARR,5562.089968,-32.029983,-0.58
ARW,11262.394995000004,59.835032000000076,0.53
ASA,4970.292495999999,-4.324993000000013,-0.09
ASAN,34.98,0.3400000000000034,0.97
ASAQ,0,0,NaN
ASB,6675.102280000004,-2.6148000000000238,-0.04
ASC,547.21,-6.919999999999998,-1.26
ASG,3083.322499999999,-1.8950000000000102,-0.06
ASGI,36.980002,-1.150001999999997,-3.11
ASGN,6205.326267999997,3.242500000000021,0.05
ASH,9540.542807999998,20.18800600000003,0.21
ASIX,1037.639994,7.179997000000007,0.69
ASPL,10.4,0.9399999999999995,9.04
ASPN,445.189998,-1.3499979999999852,-0.30
ASR,17995.86245499999,44.85261899999992,0.25
ASX,936.6947519999995,1.7078799999999985,0.18
AT,676.9,-3.1700000000000093,-0.47
ATA,0,0,NaN
ATAC,0,0,NaN
ATCO,2366.1099940000004,-2.589991000000005,-0.11
ATEN,468.04999999999995,5.629999999999997,1.20
ATGE,7810.223768000005,-80.5218910000001,-1.03
ATH,1781.8599960000006,-2.9999870000000115,-0.17
ATHM,3947.0299889999997,34.61998299999996,0.88
ATI,6349.264989000001,40.28751400000002,0.63
ATKR,1116.8700019999997,17.519993000000014,1.57
ATO,13330.387056000005,-4.3728949999999145,-0.03
ATR,12406.416896,9.684388000000013,0.08
ATTO,2095.1708059999996,-1.1592889999999905,-0.06
ATUS,867.8499970000003,-0.47000099999998923,-0.05
AU,6135.717488000002,-1.9674999999999656,-0.03
AUY,1248.769996,0.10000199999998838,0.01
AVA,7700.052486999997,28.592521000000005,0.37
AVAL,385.00999999999993,4.840000000000006,1.26
AVAN,10.53,-0.2699999999999996,-2.56
AVB,27181.607549,10.938750999999854,0.04
AVD,2869.379997,0.5935470000000151,0.02
AVK,3014.509999999998,2.5399910000000094,0.08
AVLR,2563.720015,-3.790013000000016,-0.15
AVNS,2688.6700109999997,-25.840011999999966,-0.96
AVNT,4094.0375,4.294992000000029,0.10
AVTR,241.14999900000004,5.860004,2.43
AVY,16186.783739000002,68.98249000000003,0.43
AVYA,452.58999800000004,-10.189997000000016,-2.25
AWF,3615.220001000003,-10.463750000000019,-0.29
AWI,7048.729980000001,-39.71995899999999,-0.56
AWK,8912.050008000002,51.5400089999999,0.58
AWP,924.0300000000003,-2.9900009999999915,-0.32
AWR,7021.033343000005,22.545842999999984,0.32
AX,2182.9925030000004,20.460008999999978,0.94
AXL,3884.5875089999986,-3.39250399999999,-0.09
AXO,2366.9150029999996,-7.667009000000018,-0.32
AXP,15678.862816999996,-42.75204200000006,-0.27
AXR,4237.639178000002,12.633322000000007,0.30
AXS,6930.299976999994,17.45002500000004,0.25
AXTA,1601.310002,-7.089986000000042,-0.44
AYI,16714.29002400001,-23.05997699999992,-0.14
AYX,3084.0800120000004,-17.05003500000001,-0.55
AZEK,187.829999,1.2899999999999991,0.69
AZO,91624.70642100002,292.9899739999993,0.32
AZRE,667.3529959999998,10.895003000000003,1.63
AZUL,747.510004,17.53999499999999,2.35
AZZ,5285.774325999999,6.816025999999972,0.13
B,6861.277490999998,31.27250799999998,0.46
BA,27882.696333999997,105.21621099999996,0.38
BABA,11356.259965000001,-119.6199650000001,-1.05
BAC,7647.5350039999985,10.301874000000026,0.13
BAF,2579.419999,-1.3500010000000096,-0.05
BAH,3092.4599849999995,51.16001699999996,1.65
BAK,164.99999999999997,-3.1100000000000048,-1.88
BALY,456.36999799999995,10.139999000000003,2.22
BAM,3038.7843299999995,29.47066400000002,0.97
BAMH,50.67,-0.26999800000000107,-0.53
BAMI,0,0,NaN
BANC,3184.3999959999996,5.6400080000000035,0.18
BAP,20455.339125000002,6.596882999999963,0.03
BAX,9340.807677000008,-5.514791000000088,-0.06
BB,5153.938532999997,-44.3997780000001,-0.86
BBAR,2997.5407629999972,20.442682999999967,0.68
BBD,1381.4056400000002,4.1773940000000085,0.30
BBDC,2335.940004999998,-10.900007000000016,-0.47
BBDO,967.781819,-5.589090000000011,-0.58
BBF,3044.7299970000013,1.510000999999983,0.05
BBK,2969.8900050000007,1.239995000000011,0.04
BBL,8494.610037,52.509960999999976,0.62
BBN,2491.1899940000008,-2.4300070000000034,-0.10
BBU,1383.8739899999998,14.926007000000013,1.08
BBVA,3118.082793999999,-11.092136000000004,-0.36
BBW,1793.2400050000008,-8.88000599999998,-0.50
BBY,9538.715087000004,0.9832910000000084,0.01
BC,9914.422507000001,-13.990002000000061,-0.14
BCAT,21.83,0,0.00
BCC,2487.7800180000004,15.169973000000013,0.61
BCE,11024.172504000002,-47.012483000000074,-0.43
BCEI,132491.116106,-929.5092999999988,-0.70
BCH,3941.337502999997,-5.648629999999972,-0.14
BCO,9499.652519,55.66748799999998,0.59
BCS,5827.770306000002,-28.154504000000045,-0.48
BCSF,262.781746,1.7510739999999956,0.67
BCX,849.5799990000002,-1.3900000000000112,-0.16
BDC,9311.904062000005,3.549273999999926,0.04
BDJ,1432.0000000000002,-2.689999999999996,-0.19
BDN,5806.2274990000005,-15.420004000000047,-0.27
BDX,25175.36557400001,102.75876000000002,0.41
BDXB,214.23000399999998,0.9700009999999963,0.45
BE,351.47999799999997,-4.8100000000000165,-1.37
BEDU,428.679999,1.4250000000000043,0.33
BEKE,334.899994,-14.409995999999992,-4.30
BEN,7236.539055000001,5.260097000000034,0.07
BEP,2386.7303850000003,4.398870000000009,0.18
BEPC,192.34333099999998,5.6433330000000055,2.93
BERY,3170.6300089999995,9.159979000000035,0.29
BEST,166.76000000000002,-3.91,-2.34
BFAM,7059.820036000002,25.289957000000015,0.36
BFK,2799.1899979999985,-0.8899969999999922,-0.03
BFS,10652.139981,-42.592485000000096,-0.40
BFT,32.019999999999996,0.5700010000000013,1.78
BFY,2948.490002,-2.899999999999995,-0.10
BFZ,3076.260004,2.729991999999987,0.09
BG,11773.529952999994,11.700028999999915,0.10
BGB,1317.3099940000004,-4.199995000000001,-0.32
BGH,1402.2099970000002,-1.0299970000000158,-0.07
BGIO,390.83,-1.5079999999999902,-0.39
BGR,3342.8800039999996,-18.280004000000037,-0.55
BGS,3401.720014000001,-15.380019999999938,-0.45
BGSF,880.9699969999999,11.460005,1.30
BGT,2286.3000020000004,0.3200000000000056,0.01
BGX,1772.3200000000002,-5.680005000000003,-0.32
BGY,1221.880002,-9.060001999999997,-0.74
BH,74365.97503799999,207.37614299999987,0.28
BHC,9453.473662999993,24.62186499999997,0.26
BHE,5293.031380999997,0.6886220000000378,0.01
BHK,2813.2599989999994,-4.929998999999977,-0.18
BHLB,5694.654976999997,-13.337451999999896,-0.23
BHP,10680.344953999998,53.93067699999993,0.50
BHR,825.6436649999996,-3.2942580000000037,-0.40
BHV,3709.999990999998,-18.859995000000023,-0.51
BHVN,1834.019993,18.06001599999999,0.98
BIF,3646.9025,-4.012499999999976,-0.11
BIG,7637.1518860000015,28.718104000000032,0.38
BILL,636.9800029999999,63.53998199999998,9.98
BIO,29017.321615,330.7496570000002,1.14
BIP,3817.552752999999,10.271303000000032,0.27
BIPC,557.750001,-5.7400030000000015,-1.03
BIT,1251.7599910000001,-2.1599800000000045,-0.17
BJ,765.320009,4.589997999999994,0.60
BK,9642.222213999998,-23.79955400000008,-0.25
BKD,3320.8200190000016,-15.270012000000026,-0.46
BKE,5721.223340000003,18.78358999999998,0.33
BKH,12016.135262999996,2.088069000000104,0.02
BKI,3163.429982999999,26.980032999999942,0.85
BKN,4432.2762459999985,-4.568742000000007,-0.10
BKR,13277.969378999998,-46.463170999999974,-0.35
BKT,3125.247500000001,-7.533750000000003,-0.24
BKU,3081.800008000001,6.529996000000022,0.21
BLD,3985.2499739999994,46.35001300000002,1.16
BLE,2584.400002,-0.06999999999999496,-0.00
BLK,49680.91752700002,160.1376400000005,0.32
BLL,5553.131275999998,26.761405999999994,0.48
BLW,3122.6300049999995,-15.88999600000001,-0.51
BLX,6340.685014000003,28.64998199999997,0.45
BMA,5590.369983999999,77.34003200000004,1.38
BME,5537.320010999999,-11.550013999999969,-0.21
BMEZ,157.229999,6.0100009999999955,3.82
BMI,5419.435649000001,7.204037999999983,0.13
BMO,12298.736239999998,34.56375399999998,0.28
BMY,12155.538818999994,-21.68376799999985,-0.18
BNED,322.6000000000001,0.5200000000000005,0.16
BNL,17.030001,2.3799990000000015,13.98
BNS,9336.380011000005,7.159984999999985,0.08
BNY,3187.589996999998,-2.6499999999999826,-0.08
BOAC,0,0,NaN
BOE,2558.709999000001,-9.03999599999997,-0.35
BOH,13859.564517,62.268386999999976,0.45
BOOT,1152.410004,45.490002999999994,3.95
BORR,17.139,2.272,13.26
BOX,975.3600020000001,0.6799999999999855,0.07
BP,13683.305004999998,-30.83000200000002,-0.23
BPMP,449.470001,-1.2699999999999925,-0.28
BPT,12348.489987999998,43.17252600000011,0.35
BQ,12.559999999999999,3.96,31.53
BR,7497.109974,49.340002999999996,0.66
BRBR,218.25000499999996,-4.310005999999998,-1.97
BRC,5.66057,-0.19944300000000004,-3.52
BRFS,2099.3099979999997,-23.420837000000038,-1.12
BRMK,116.9,0.2500000000000018,0.21
BRO,3441.3678219999993,27.534164999999987,0.80
BRT,3883.892500999998,-1.6500130000000173,-0.04
BRX,1406.460008,-1.2800010000000164,-0.09
BSA,438.025001,-1.2880010000000013,-0.29
BSAC,4463.338473000002,-0.28925099999998594,-0.01
BSBR,841.2600000000002,0.9099999999999913,0.11
BSD,2976.4300040000003,4.01499199999998,0.13
BSE,2689.409996,4.050003999999994,0.15
BSIG,875.1700050000001,-2.880009999999995,-0.33
BSL,2224.1799939999996,-6.0699889999999925,-0.27
BSM,862.4399979999998,-1.9900010000000048,-0.23
BSMX,723.4600010000001,-2.5600000000000076,-0.35
BSN,20.25,0.10499999999999865,0.52
BST,2100.61398,-14.123980000000024,-0.67
BSTZ,332.71000000000004,-4.040007000000003,-1.21
BSX,4951.694227000003,9.492656000000014,0.19
BTA,1724.3100000000002,-1.9899999999999967,-0.12
BTI,8540.613741000006,-20.36246400000003,-0.24
BTO,8008.129988999998,1.6924900000000278,0.02
BTT,1934.7099990000002,-3.199994000000018,-0.17
BTU,726.1500110000002,4.039986000000012,0.56
BTZ,1720.899999,-1.269999999999996,-0.07
BUD,10576.819979000005,-18.919947000000036,-0.18
BUI,1942.7899999999993,-3.9600009999999983,-0.20
BUR,10.02,-0.5800000000000001,-5.79
BURL,7458.6199799999995,80.65997799999991,1.08
BV,384.029999,-3.749997999999998,-0.98
BVH,1461.0200040000002,20.66999099999999,1.41
BVN,3916.358750999997,-5.654369999999979,-0.14
BW,3583.460017000001,-60.700031000000074,-1.69
BWA,6179.584068,-3.1728279999999884,-0.05
BWG,1189.7900010000003,1.1499960000000105,0.10
BWXT,3820.220050999999,8.868197000000016,0.23
BX,3457.549996000001,12.059993999999982,0.35
BXC,5738.0399879999995,3.6700340000000438,0.06
BXG,346.32999700000005,-6.209999000000003,-1.79
BXMT,46388.065016999986,-345.615033,-0.75
BXMX,2580.7599929999997,-10.609996999999998,-0.41
BXP,20644.006249000002,12.678786999999986,0.06
BXS,6584.920316000001,1.2771879999999953,0.02
BY,605.4200010000001,-3.7300059999999906,-0.62
BYD,4756.810009999999,5.929985000000016,0.12
BYM,2748.949999999999,-4.580002999999991,-0.17
BZH,15462.594219000011,-16.024142999999977,-0.10
BZM,3189.720002999999,-7.260012999999988,-0.23
C,58794.49923599999,-74.98092700000018,-0.13
CAAP,178.52999999999997,-1.2100000000000026,-0.68
CABO,47463.089875000005,1005.6901849999999,2.12
CACI,17115.969241999996,129.80234700000003,0.76
CADE,671.4099950000001,4.920001999999986,0.73
CAE,2244.5900040000006,18.229999000000014,0.81
CAF,3685.1700010000013,-3.240005999999987,-0.09
CAG,6638.063025000001,13.628426000000069,0.21
CAH,14852.050111999999,-18.113881000000013,-0.12
CAI,2601.8699939999997,-10.92999200000002,-0.42
CAJ,9224.218296000005,-19.878302000000037,-0.22
CAL,5558.516641000001,-20.265526999999995,-0.36
CALX,1105.4799979999998,16.070000999999998,1.45
CANG,151.35,7.420000000000003,4.90
CAP,0,0,NaN
CAPL,1874.7499930000001,-10.570004000000019,-0.56
CARR,238.57,7.379997999999993,3.09
CARS,726.5899969999998,-3.549994000000007,-0.49
CAS,0,0,NaN
CAT,16628.872533,75.90117400000011,0.46
CATO,5240.276953999999,-22.607236999999998,-0.43
CB,19325.499167,52.75256199999993,0.27
CBAH,0,0,NaN
CBB,16621.94250999999,-3.7775119999999944,-0.02
CBD,5369.312510999997,3.16749600000003,0.06
CBH,334.507,0.0020000000000042206,0.00
CBRE,4384.370005,25.319986999999948,0.58
CBT,10092.867489,18.437529000000033,0.18
CBU,8553.454994999998,-8.326884000000021,-0.10
CBZ,2432.375002,2.3524969999999996,0.10
CC,1427.5199949999997,12.230003999999969,0.86
CCAC,60.79999999999999,0.0800000000000054,0.13
CCEP,7701.578332999998,37.61750299999999,0.49
CCI,12978.893158999997,2.4281129999999678,0.02
CCIV,14.15,17.989999000000005,127.14
CCJ,3713.669999000001,-4.518329000000005,-0.12
CCK,10943.217774999997,29.66223399999997,0.27
CCL,10609.574981000005,-13.988762999999956,-0.13
CCM,449.95750999999973,-2.3038229999999915,-0.51
CCO,1309.7400009999988,-4.8500049999999915,-0.37
CCS,1908.4600060000005,-17.90000700000001,-0.94
CCU,4435.323754999997,-1.9977599999999995,-0.05
CCX,105.58,1.269999999999996,1.20
CCZ,904.549996,-22.059999000000005,-2.44
CDAY,1828.409983,5.820016999999979,0.32
CDE,26923.545009000016,-24.122512999999984,-0.09
CDR,25439.863605999995,-411.04591599999947,-1.62
CE,8985.869984999996,56.72002999999995,0.63
CEA,3708.4600169999985,13.553741999999993,0.37
CEE,6512.722505999999,85.79251500000001,1.32
CEIX,671.0699980000003,-13.319993999999987,-1.98
CEL,2156.359997,0.8999999999999959,0.04
CELP,674.29,-15.319997000000013,-2.27
CEM,9463.259996,-46.610020999999996,-0.49
CEN,7303.889940999997,-46.31989899999988,-0.63
CEO,23918.549941999994,155.810019,0.65
CEPU,150.00999899999997,-1.6599989999999951,-1.11
CEQP,22607.14383399999,-59.96658999999987,-0.27
CF,5238.191993000005,-23.27599799999995,-0.44
CFG,2089.8900049999997,5.209992999999983,0.25
CFR,15038.990659999992,42.84870700000003,0.28
CFX,4755.719999999999,-25.840027000000013,-0.54
CFXA,2560.8799880000006,-43.18998299999993,-1.69
CGA,5155.919994000003,-51.629985,-1.00
CHCT,1961.5099979999995,-4.8299920000000185,-0.25
CHD,6074.587927000002,16.052089999999993,0.26
CHE,25103.797509000004,188.6412749999999,0.75
CHGG,1448.64,18.86000900000002,1.30
CHH,8578.371231999994,67.51876399999996,0.79
CHMI,1114.900002,-4.910005000000002,-0.44
CHN,5567.724990999997,20.760009000000046,0.37
CHRA,99.57999999999998,-2.1500000000000026,-2.16
CHS,2980.2246409999993,-15.131168999999979,-0.51
CHT,5280.351444999998,-5.274646000000004,-0.10
CHWY,847.689992,26.660010999999983,3.15
CI,18015.295574000007,-49.90525799999995,-0.28
CIA,2757.2037070000006,-25.84317100000002,-0.94
CIB,6988.749980000006,54.93754399999999,0.79
CIEN,18803.805007999992,-138.45625499999983,-0.74
CIF,1928.5375000000015,-4.012499999999999,-0.21
CIG,1165.4005119999997,-4.001463999999999,-0.34
CII,2521.879992000001,4.320015999999997,0.17
CIM,2531.9700020000014,-24.73000299999997,-0.98
CINR,1705.9250020000002,-2.267008000000006,-0.13
CIO,802.2399999999997,1.4899999999999967,0.19
CIR,8407.410029,-28.455022000000042,-0.34
CIT,4088.889994,37.54001499999999,0.92
CIXX,12.87,-0.40999999999999837,-3.19
CKH,12137.40042999999,76.65615700000006,0.63
CL,11946.798470000002,1.7446669999999784,0.01
CLA,0,0,NaN
CLB,13322.645628000002,0.8212539999999677,0.01
CLDR,392.87999999999994,3.8400009999999973,0.98
CLDT,1860.359998,0.7700009999999935,0.04
CLF,5228.601269,21.363104000000035,0.41
CLGX,5523.1383700000015,68.05892300000002,1.23
CLH,8016.520645000003,-1.2172369999998836,-0.02
CLI,8146.342521000004,-49.8050159999999,-0.61
CLII,0,0,NaN
CLNC,371.9600010000001,-2.4600020000000047,-0.66
CLNY,638.2300039999998,-6.170007000000003,-0.97
CLPR,325.8500000000001,-5.760000000000005,-1.77
CLR,4820.010009999999,8.115015999999974,0.17
CLS,3218.3587480000006,22.94000800000003,0.71
CLVT,327.85999499999997,14.280005000000008,4.36
CLW,5079.815015000003,-2.5850240000000255,-0.05
CLX,20583.62753600001,66.70556999999991,0.32
CM,14238.457478999999,85.76564899999991,0.60
CMA,13985.677040999992,44.28549199999986,0.32
CMC,3694.4154890000013,14.473297999999986,0.39
CMCM,554.6400019999999,4.059999000000001,0.73
CMD,5094.191835,60.733573999999955,1.19
CMG,61101.41004000002,548.4102719999995,0.90
CMI,17944.090329000002,137.42055399999984,0.77
CMO,8967.065562999998,6.0444389999999775,0.07
CMP,11641.279988999999,-48.50999200000004,-0.42
CMRE,1220.9099970000002,-10.650003999999985,-0.87
CMS,9175.516239,15.636260999999969,0.17
CMSA,800.7000060000001,3.050994000000003,0.38
CMSC,589.879999,3.400002000000004,0.58
CMSD,379.992001,1.9630019999999995,0.52
CMU,2869.6200000000026,-9.610000000000007,-0.33
CNA,10698.700013000001,11.643301000000019,0.11
CNC,3887.5779110000003,-20.54041300000003,-0.53
CND,0,0,NaN
CNF,133.7,-4.429999999999999,-3.31
CNHI,689.38,-1.5399999999999938,-0.22
CNI,8724.441443000003,60.81022500000002,0.70
CNK,3653.329992,1.2399970000000167,0.03
CNMD,8428.541303,64.84203800000003,0.77
CNNE,802.5800039999999,3.6199940000000126,0.45
CNO,2594.6900029999997,4.309997000000003,0.17
CNP,7009.914968000001,-5.650563000000012,-0.08
CNQ,5031.095954000002,24.095585000000025,0.48
CNR,21159.132903999987,-36.63035899999991,-0.17
CNS,5461.829983,54.00000500000002,0.99
CNX,4736.509168999997,-0.06163400000002106,-0.00
CO,744.5499999999997,-7.619999999999995,-1.02
CODI,2464.2099980000007,0.5099980000000137,0.02
COE,605.130001,-11.378999000000007,-1.88
COF,15428.652033999997,14.235455999999942,0.09
COG,3456.0452040000005,-6.319778999999979,-0.18
COLD,1033.5400050000003,5.279993999999988,0.51
COO,26189.667473000005,109.99498899999992,0.42
COP,11467.644723,8.162537999999927,0.07
COR,7514.0800089999975,5.970021999999972,0.08
CORR,5123.440009,-37.42000300000002,-0.73
COTY,1219.0599989999998,9.559999999999981,0.78
CP,21518.316232999998,115.45880600000007,0.54
CPA,10873.179997,-28.66004700000005,-0.26
CPAC,879.2099999999998,-3.7900000000000045,-0.43
CPB,11433.089382999999,-2.9268749999999955,-0.03
CPE,29522.337403000012,-37.097360999999864,-0.13
CPF,78747.86744900001,-526.1762410000003,-0.67
CPG,3257.0899959999974,-32.24999300000001,-0.99
CPK,10910.413089000005,-5.532531999999918,-0.05
CPLG,230.58000099999998,-4.5000019999999985,-1.95
CPRI,4428.989959000002,-22.16995700000004,-0.50
CPS,5648.049983,88.85998799999996,1.57
CPSR,20.15,0.37000000000000277,1.84
CPT,15142.379982999993,10.365638999999959,0.07
CR,11909.698699000002,62.87879199999999,0.53
CRC,24.85,-0.1700000000000017,-0.68
CRH,7301.680003000003,-24.912508000000003,-0.34
CRHC,21.57,-0.2400000000000002,-1.11
CRI,9759.054989,15.245016000000021,0.16
CRK,22255.863733000002,101.64189899999994,0.46
CRL,11979.557491000009,95.48501699999994,0.80
CRM,10456.702464999997,50.38749200000012,0.48
CRS,8540.076251000006,43.18003099999997,0.51
CRT,7002.262504000002,-7.929982000000068,-0.11
CRY,3192.359993,10.401685999999962,0.33
CS,8915.476143000007,-13.118665999999983,-0.15
CSL,13918.885654000002,44.17494500000005,0.32
CSLT,280.55999999999995,-9.870000000000003,-3.52
CSPR,67.06,-1.2399999999999984,-1.85
CSR,26825.325028000017,-162.87997200000007,-0.61
